93.9887,557.511,-0.383704
93.5504,557.499,-0.383988
93.0952,557.486,-0.384819
92.6587,557.474,-0.385997
92.2396,557.462,-0.387105
91.8518,557.451,-0.387904
91.4888,557.44,-0.388455
91.0625,557.427,-0.388528
90.6834,557.415,-0.389129
90.2049,557.401,-0.389893
89.8463,557.389,-0.390646
89.4111,557.375,-0.391629
88.997,557.362,-0.391036
88.5999,557.348,-0.389831
88.176,557.332,-0.38861
87.7715,557.316,-0.387732
87.3634,557.298,-0.386775
86.955,557.279,-0.385732
86.498,557.255,-0.38461
86.0902,557.232,-0.383471
85.7857,557.213,-0.382575
85.3685,557.184,-0.381094
84.9422,557.152,-0.378885
84.5047,557.113,-0.376537
84.109,557.075,-0.375198
83.751,557.036,-0.374162
83.3167,556.983,-0.372883
82.8912,556.926,-0.37145
82.4866,556.866,-0.370006
82.0829,556.799,-0.368893
81.6799,556.725,-0.367846
81.293,556.648,-0.366557
80.8941,556.56,-0.365186
80.4891,556.464,-0.364244
80.0781,556.357,-0.363319
79.6535,556.237,-0.362522
79.2398,556.109,-0.362075
78.9591,556.017,-0.362064
78.5409,555.869,-0.362655
78.2146,555.745,-0.363432
77.7754,555.567,-0.364326
77.4304,555.417,-0.364677
77.0589,555.244,-0.364745
76.6531,555.043,-0.364692
76.3084,554.861,-0.364729
75.9352,554.653,-0.365108
75.5969,554.453,-0.365524
75.2019,554.205,-0.36547
74.8602,553.978,-0.365326
74.5078,553.731,-0.365834
74.246,553.537,-0.36707
73.9002,553.269,-0.369698
73.5601,552.99,-0.372109
73.3001,552.767,-0.373309
72.971,552.469,-0.373675
72.666,552.178,-0.373248
72.3684,551.878,-0.372317
72.0793,551.571,-0.371072
71.7965,551.254,-0.369816
71.5445,550.957,-0.369537
71.283,550.632,-0.370242
71.0287,550.298,-0.371494
70.7762,549.946,-0.372131
70.5607,549.628,-0.372412
70.3418,549.288,-0.373062
70.1138,548.911,-0.374071
69.8818,548.501,-0.375711
69.7369,548.229,-0.376857
69.5432,547.843,-0.37798
69.3586,547.449,-0.378715
69.21,547.11,-0.379247
69.0563,546.734,-0.379664
68.9035,546.33,-0.379914
68.7583,545.911,-0.37981
68.6254,545.492,-0.379437
68.5081,545.087,-0.378524
68.42,544.755,-0.377572
68.3116,544.305,-0.37648
68.224,543.898,-0.375855
68.1338,543.423,-0.375653
68.0655,543.012,-0.375155
68.0205,542.708,-0.374033
67.9644,542.279,-0.371245
67.916,541.848,-0.368294
67.8731,541.391,-0.366693
67.8404,540.963,-0.366608
67.8167,540.582,-0.366725
67.7938,540.113,-0.366492
67.7779,539.668,-0.36644
67.7676,539.223,-0.3667
67.7626,538.769,-0.367123
67.7625,538.293,-0.36768
67.7671,537.808,-0.368045
67.7746,537.379,-0.368152
67.7877,536.866,-0.368035
67.8018,536.413,-0.367762
67.8214,535.884,-0.367514
67.8438,535.357,-0.366901
67.8677,534.842,-0.366227
67.8903,534.381,-0.365722
67.9183,533.838,-0.365403
67.9444,533.351,-0.364924
67.9746,532.801,-0.364139
68.0083,532.182,-0.362866
68.0404,531.584,-0.361617
68.0723,530.977,-0.360255
68.1037,530.363,-0.35892
68.1355,529.719,-0.357771
68.1663,529.073,-0.356896
